No.,Time Stamp,Volts AN,Volts BN,Volts LN Average,Volts AB,Volts LL Average,I A,I B,I Average,Watt A,Watt B,Watt Total,VAR A,VAR B,VAR Total,VA A,VA B,VA Total,Pwr Factor A,Pwr Factor B,Pwr Factor Total,Dmd Watt Total,Dmd VAR Total,Dmd VA Total,Dmd I A,Dmd I B,Ep_imp,Ep_exp,Eq_imp,Eq_exp,Ep_total,Ep_net,Eq_total,Eq_net,Es
197,2019-01-11 14:30:00,117.05,117.23,117.14,234.2,0,7.8832,2.7867,5.3349,0.64983,0.30555,0.95538,0.65077,0.08142,0.73219,0.92223,0.32746,1.24968,0.705,0.933,0.764,1.1081,0.79443,1.42015,7.5537,4.5606,14.4,1096.7,11.2,821.4,1111.1,-1082.3,832.6,-810.2,1465.6
198,2019-01-11 14:35:00,116.99,117.5,117.24,234.43,0,7.869,2.808,5.3385,0.64928,0.30823,0.95751,0.64911,0.08239,0.73151,0.92066,0.33079,1.25145,0.705,0.932,0.765,1.06107,0.77952,1.36669,7.7976,3.8697,14.5,1096.7,11.3,821.4,1111.2,-1082.2,832.7,-810.1,1465.7
199,2019-01-11 14:40:00,116.52,116.83,116.67,233.12,0,7.8523,7.0523,7.4523,0.64748,0.76604,1.41351,0.64197,0.27842,0.92039,0.91439,0.8235,1.73789,0.708,0.93,0.813,1.01339,0.75708,1.31306,7.873,3.3526,14.6,1096.7,11.3,821.4,1111.3,-1082.1,832.7,-810.1,1465.8
200,2019-01-11 14:45:00,116.74,117.31,117.02,234.12,0,7.859,2.7785,5.3188,0.64838,0.30416,0.95254,0.64548,0.08289,0.72837,0.91753,0.32643,1.24396,0.707,0.932,0.766,1.00694,0.75073,1.30866,7.859,3.3395,14.6,1096.7,11.4,821.4,1111.3,-1082.1,832.8,-810,1465.9
201,2019-01-11 14:50:00,116.68,117.5,117.09,233.91,0,7.846,2.7883,5.3172,0.64635,0.30428,0.95063,0.64483,0.08291,0.72774,0.91553,0.32679,1.24232,0.706,0.931,0.765,1.00597,0.74827,1.30647,7.8506,3.3384,14.7,1096.7,11.4,821.4,1111.4,-1082,832.8,-810,1466
202,2019-01-11 14:55:00,116.55,117.42,116.98,233.83,0,8.9105,2.8006,5.8555,0.77045,0.30648,1.07693,0.69198,0.08209,0.77407,1.03752,0.32919,1.36671,0.743,0.931,0.788,1.01343,0.7508,1.3109,8.0714,3.1576,14.8,1096.7,11.5,821.4,1111.5,-1081.9,832.9,-809.9,1466.1
203,2019-01-11 15:00:00,116.45,117.4,116.93,233.78,0,8.8457,1.4283,5.137,0.76259,0.14163,0.90422,0.68835,-0.0032,0.68516,1.0293,0.1676,1.19689,0.741,0.845,0.755,0.99567,0.74278,1.28763,8.4219,2.5946,14.9,1096.7,11.6,821.4,1111.6,-1081.8,833,-809.8,1466.2
204,2019-01-11 15:05:00,116.75,117.48,117.12,234.16,0,8.0927,2.7981,5.4454,0.68067,0.33193,1.0126,0.65262,0.08273,0.73535,0.94511,0.3526,1.29772,0.72,0.941,0.78,0.96836,0.72408,1.26068,8.6497,2.1415,15,1096.7,11.6,821.4,1111.7,-1081.7,833,-809.8,1466.3
205,2019-01-11 15:10:00,117.07,117.55,117.31,234.5,0,8.0917,2.7849,5.4383,0.67946,0.30492,0.98439,0.65673,0.08282,0.73954,0.94716,0.32712,1.27428,0.717,0.932,0.773,0.95304,0.71645,1.24412,8.5046,2.142,15,1096.7,11.7,821.4,1111.7,-1081.7,833.1,-809.7,1466.4
206,2019-01-11 15:15:00,116.58,117.53,117.05,234.12,0,8.0436,1.4304,4.737,0.67366,0.14153,0.81518,0.64923,-0.00282,0.64641,0.93781,0.1679,1.10572,0.718,0.843,0.737,0.92227,0.70107,1.21183,8.2252,2.1447,15.1,1096.7,11.7,821.4,1111.8,-1081.6,833.1,-809.7,1466.5
207,2019-01-11 15:20:00,116.94,117.54,117.24,234.22,0,7.0769,2.7879,4.9324,0.56109,0.30599,0.86708,0.60419,0.08328,0.68746,0.82742,0.32808,1.1555,0.678,0.933,0.75,0.90821,0.69765,1.19668,7.7994,2.4304,15.2,1096.7,11.8,821.4,1111.9,-1081.5,833.2,-809.6,1466.6
208,2019-01-11 15:25:00,116.93,117.7,117.32,234.71,0,7.0743,2.7899,4.9321,0.56026,0.30579,0.86605,0.604,0.08416,0.68816,0.82685,0.32823,1.15508,0.678,0.932,0.75,0.86935,0.68198,1.15842,7.4642,2.4302,15.3,1096.7,11.9,821.4,1112,-1081.4,833.3,-809.5,1466.7
209,2019-01-11 15:30:00,117.03,117.84,117.44,234.75,0,7.1235,1.4267,4.2751,0.56507,0.1415,0.70656,0.60861,-0.00227,0.60634,0.83331,0.16789,1.0012,0.678,0.843,0.706,0.8218,0.66174,1.11137,7.1418,2.35,15.3,1096.7,11.9,821.4,1112,-1081.4,833.3,-809.5,1466.8
210,2019-01-11 15:35:00,117.05,117.66,117.35,234.51,0,7.1324,2.7892,4.9608,0.56693,0.30638,0.87331,0.60919,0.08465,0.69384,0.835,0.32887,1.16387,0.679,0.932,0.75,0.80555,0.65579,1.09666,7.1014,2.2608,15.4,1096.7,12,821.4,1112.1,-1081.3,833.4,-809.4,1466.9
211,2019-01-11 15:40:00,116.65,117.52,117.08,234.02,0,7.1024,2.7855,4.9439,0.5631,0.30434,0.86744,0.60393,0.08314,0.68707,0.82852,0.32676,1.15528,0.68,0.931,0.751,0.8465,0.67568,1.14166,7.1163,2.6397,15.5,1096.7,12,821.4,1112.2,-1081.2,833.4,-809.4,1467
212,2019-01-11 15:45:00,116.87,117.77,117.32,234.65,0,7.1173,1.4269,4.2721,0.56436,0.1413,0.70566,0.6068,-0.00239,0.60441,0.8316,0.16775,0.99935,0.679,0.842,0.706,0.83394,0.66872,1.12923,7.1185,2.5355,15.5,1096.7,12.1,821.4,1112.2,-1081.2,833.5,-809.3,1467.1
213,2019-01-11 15:50:00,117.01,117.63,117.32,234.66,0,7.1282,2.7876,4.9579,0.56595,0.30596,0.87191,0.60884,0.08449,0.69333,0.83406,0.3284,1.16246,0.679,0.932,0.75,0.88255,0.69323,1.17976,7.1167,2.9705,15.6,1096.7,12.1,821.4,1112.3,-1081.1,833.5,-809.3,1467.2
214,2019-01-11 15:55:00,117.07,117.87,117.47,234.7,0,7.1176,1.4567,4.2872,0.56512,0.14196,0.70708,0.6085,-0.00224,0.60626,0.83326,0.16843,1.00169,0.678,0.843,0.706,0.84157,0.67531,1.13566,7.1221,2.5791,15.7,1096.7,12.2,821.4,1112.4,-1081,833.6,-809.2,1467.3
215,2019-01-11 16:00:00,116.99,117.64,117.31,234.62,0,7.1233,1.43,4.2766,0.56544,0.14168,0.70712,0.60835,-0.00247,0.60588,0.83334,0.16818,1.00152,0.679,0.842,0.706,0.83302,0.67165,1.12793,7.1296,2.501,15.7,1096.7,12.2,821.4,1112.4,-1081,833.6,-809.2,1467.4
216,2019-01-11 16:05:00,116.65,117.36,117,233.87,0,7.0479,2.7819,4.9149,0.5587,0.30486,0.86356,0.59981,0.08204,0.68186,0.82255,0.32683,1.14938,0.679,0.933,0.751,0.80289,0.65632,1.09431,7.1141,2.232,15.8,1096.7,12.3,821.4,1112.5,-1080.9,833.7,-809.1,1467.5
217,2019-01-11 16:10:00,116.69,117.34,117.02,233.85,0,8.1199,2.8114,5.4656,0.68508,0.37669,1.06177,0.64975,0.11823,0.76798,0.9463,0.42475,1.37104,0.724,0.887,0.774,0.82871,0.66312,1.11774,7.3104,2.2436,15.9,1096.7,12.4,821.4,1112.6,-1080.8,833.8,-809,1467.6
218,2019-01-11 16:15:00,116.2,117.17,116.68,233.26,0,8.0743,1.4283,4.7513,0.6783,0.14061,0.81891,0.64472,-0.00352,0.64119,0.93792,0.16691,1.10483,0.723,0.842,0.741,0.88719,0.68538,1.17268,7.6233,2.4146,16,1096.7,12.4,821.4,1112.7,-1080.7,833.8,-809,1467.7
219,2019-01-11 16:20:00,116.19,117.13,116.66,233.23,0,8.0511,2.7752,5.4131,0.67489,0.30257,0.97746,0.64436,0.08126,0.72562,0.93524,0.32434,1.25957,0.722,0.933,0.776,1.03073,0.75364,1.33865,7.9482,3.5383,16,1096.7,12.5,821.4,1112.7,-1080.7,833.9,-808.9,1467.8
220,2019-01-11 16:25:00,116.98,117.65,117.32,234.53,0,8.0811,2.5902,5.3357,0.67754,0.28116,0.95871,0.65535,0.08012,0.73547,0.94476,0.30499,1.24975,0.717,0.922,0.767,1.04406,0.76219,1.35368,8.0694,3.5404,16.1,1096.7,12.5,821.4,1112.8,-1080.6,833.9,-808.9,1467.9
221,2019-01-11 16:30:00,116.86,117.91,117.38,234.54,0,8.0511,1.4319,4.7415,0.67464,0.14189,0.81652,0.65284,-0.00214,0.6507,0.94096,0.16868,1.10964,0.717,0.841,0.736,1.03179,0.75917,1.34341,8.0688,3.4475,16.2,1096.7,12.6,821.4,1112.9,-1080.5,834,-808.8,1468
222,2019-01-11 16:35:00,116.87,117.46,117.17,234.12,0,7.1107,2.7854,4.9481,0.5642,0.30401,0.86822,0.60634,0.08297,0.6893,0.83102,0.32639,1.15741,0.679,0.931,0.75,0.89161,0.69047,1.18064,7.8738,2.235,16.3,1096.7,12.6,821.4,1113,-1080.4,834,-808.8,1468.1
223,2019-01-11 16:40:00,116.94,117.75,117.34,234.49,0,7.1085,1.4305,4.2695,0.56394,0.14277,0.70671,0.6071,-0.00202,0.60509,0.83139,0.16875,1.00015,0.678,0.846,0.707,0.85223,0.674,1.14159,7.5501,2.2244,16.3,1096.7,12.7,821.4,1113,-1080.4,834.1,-808.7,1468.2
224,2019-01-11 16:45:00,116.8,117.65,117.23,234.3,0,7.0994,1.4274,4.2634,0.56328,0.14131,0.70459,0.60471,-0.00243,0.60228,0.82916,0.16755,0.9967,0.679,0.843,0.707,0.84473,0.67227,1.13722,7.2273,2.5082,16.4,1096.7,12.8,821.4,1113.1,-1080.3,834.2,-808.6,1468.2
225,2019-01-11 16:50:00,117.11,117.66,117.38,234.52,0,7.0762,2.7814,4.9288,0.56221,0.3045,0.86671,0.60501,0.08376,0.68877,0.82877,0.32677,1.15553,0.678,0.932,0.75,0.84059,0.67271,1.13335,7.0944,2.596,16.5,1096.7,12.8,821.4,1113.2,-1080.2,834.2,-808.6,1468.3
226,2019-01-11 16:55:00,117.03,117.69,117.36,234.71,0,7.0729,2.7795,4.9262,0.56117,0.30483,0.86599,0.60461,0.08473,0.68934,0.8278,0.32733,1.15513,0.678,0.931,0.75,0.8407,0.67197,1.13275,7.0777,2.6036,16.5,1096.7,12.9,821.4,1113.2,-1080.2,834.3,-808.5,1468.4
227,2019-01-11 17:00:00,116.98,117.63,117.31,234.44,0,7.1114,1.4265,4.269,0.56464,0.14148,0.70612,0.60731,-0.00255,0.60476,0.83205,0.16779,0.99984,0.679,0.843,0.706,0.85999,0.68304,1.15151,7.0707,2.77,16.6,1096.7,12.9,821.4,1113.3,-1080.1,834.3,-808.5,1468.5
228,2019-01-11 17:05:00,116.84,117.5,117.17,234.11,0,7.1074,2.7803,4.9438,0.5643,0.30398,0.86828,0.60558,0.08297,0.68855,0.83048,0.32622,1.1567,0.679,0.932,0.751,0.83963,0.67271,1.13214,7.0852,2.5886,16.7,1096.7,13,821.4,1113.4,-1080,834.4,-808.4,1468.6
229,2019-01-11 17:10:00,116.91,117.58,117.24,234.49,0,7.1102,2.7823,4.9463,0.56442,0.30443,0.86885,0.60638,0.08311,0.68949,0.8313,0.32663,1.15792,0.679,0.932,0.75,0.8408,0.67405,1.13403,7.1033,2.5905,16.8,1096.7,13,821.4,1113.5,-1079.9,834.4,-808.4,1468.7
230,2019-01-11 17:15:00,116.89,117.58,117.23,234.19,0,7.11,1.4326,4.2713,0.56426,0.14261,0.70687,0.60661,-0.00249,0.60411,0.8313,0.169,1.0003,0.679,0.844,0.707,0.79191,0.64992,1.08371,7.1157,2.1434,16.8,1096.7,13.1,821.4,1113.5,-1079.9,834.5,-808.3,1468.8
231,2019-01-11 17:20:00,116.92,117.64,117.28,234.33,0,7.1191,2.7944,4.9568,0.56506,0.30844,0.87351,0.60691,0.08359,0.6905,0.83213,0.33064,1.16276,0.679,0.933,0.751,0.80338,0.65615,1.09514,7.117,2.2369,16.9,1096.7,13.1,821.4,1113.6,-1079.8,834.5,-808.3,1468.9
232,2019-01-11 17:25:00,117.04,117.93,117.49,234.82,0,8.2063,1.4298,4.818,0.69514,0.14132,0.83646,0.6596,-0.00157,0.65802,0.96035,0.16779,1.12814,0.724,0.842,0.741,0.81141,0.66007,1.10319,7.1937,2.225,17,1096.7,13.2,821.4,1113.7,-1079.7,834.6,-808.2,1469
233,2019-01-11 17:30:00,116.75,117.85,117.3,234.41,0,8.082,1.4287,4.7553,0.68084,0.14267,0.82351,0.65044,-0.00156,0.64888,0.94361,0.16891,1.11252,0.722,0.845,0.74,0.84295,0.66993,1.1331,7.5363,2.144,17,1096.7,13.3,821.4,1113.7,-1079.7,834.7,-808.1,1469.1
234,2019-01-11 17:35:00,116.8,117.61,117.21,234.2,0,8.0529,2.7827,5.4178,0.67697,0.3033,0.98027,0.6498,0.08396,0.73376,0.94047,0.32582,1.26629,0.72,0.931,0.774,0.90292,0.69522,1.19106,7.8526,2.3283,17.1,1096.7,13.3,821.4,1113.8,-1079.6,834.7,-808.1,1469.2
235,2019-01-11 17:40:00,116.97,117.59,117.28,234.23,0,8.0312,2.7784,5.4048,0.67439,0.30351,0.9779,0.65101,0.08304,0.73405,0.93951,0.3258,1.26531,0.718,0.932,0.773,0.93223,0.70657,1.21974,8.0876,2.3389,17.2,1096.7,13.4,821.4,1113.9,-1079.5,834.8,-808,1469.3
236,2019-01-11 17:45:00,116.82,117.73,117.27,234.26,0,7.9568,1.4308,4.6938,0.65579,0.14269,0.79848,0.65489,-0.00186,0.65302,0.92901,0.16903,1.09803,0.706,0.844,0.727,0.93972,0.71178,1.22773,8.054,2.4303,17.3,1096.7,13.4,821.4,1114,-1079.4,834.8,-808,1469.4
237,2019-01-11 17:50:00,117.17,117.63,117.4,234.67,0,7.046,2.7818,4.9139,0.54808,0.30398,0.85206,0.61317,0.0845,0.69767,0.8253,0.32666,1.15197,0.664,0.931,0.74,0.8982,0.69665,1.18982,7.9101,2.2445,17.3,1096.7,13.5,821.4,1114,-1079.4,834.9,-807.9,1469.5
238,2019-01-11 17:55:00,116.49,117.25,116.87,233.43,0,6.9866,2.5666,4.7766,0.54256,0.27737,0.81993,0.60302,0.07762,0.68064,0.81412,0.30061,1.11473,0.666,0.923,0.736,0.85467,0.68206,1.14951,7.5651,2.2446,17.4,1096.7,13.6,821.4,1114.1,-1079.3,835,-807.8,1469.6
239,2019-01-11 18:00:00,116.56,117.46,117.01,233.79,0,6.9944,1.429,4.2117,0.5429,0.14168,0.68458,0.60462,-0.00266,0.60196,0.81542,0.16774,0.98316,0.666,0.845,0.696,0.79837,0.65952,1.09534,7.2114,2.154,17.5,1096.7,13.6,821.4,1114.2,-1079.2,835,-807.8,1469.7
240,2019-01-11 18:05:00,116.92,117.6,117.26,234.29,0,7.0211,2.7862,4.9037,0.54605,0.30569,0.85174,0.6099,0.08404,0.69394,0.82151,0.32804,1.14955,0.665,0.932,0.741,0.82317,0.67373,1.1227,7.0041,2.6037,17.5,1096.7,13.7,821.4,1114.2,-1079.2,835.1,-807.7,1469.8
241,2019-01-11 18:10:00,117.01,117.97,117.49,234.82,0,7.022,1.4273,4.2246,0.54585,0.14188,0.68773,0.61042,-0.00191,0.60851,0.82169,0.1683,0.98999,0.664,0.843,0.695,0.81256,0.66781,1.11212,7.003,2.5166,17.6,1096.7,13.7,821.4,1114.3,-1079.1,835.1,-807.7,1469.9
242,2019-01-11 18:15:00,116.91,117.58,117.24,234.25,0,6.9819,2.7848,4.8834,0.54304,0.30414,0.84718,0.60497,0.08473,0.6897,0.81586,0.3268,1.14266,0.666,0.931,0.741,0.82475,0.67618,1.12567,7.0099,2.6107,17.7,1096.7,13.8,821.4,1114.4,-1079,835.2,-807.6,1470
243,2019-01-11 18:20:00,117.04,117.81,117.43,234.63,0,5.5597,2.7812,4.1705,0.47559,0.30531,0.7809,0.43948,0.08539,0.52487,0.65076,0.32796,0.97872,0.731,0.931,0.798,0.8124,0.62694,1.08211,6.5274,2.7122,17.7,1096.7,13.8,821.4,1114.4,-1079,835.2,-807.6,1470
244,2019-01-11 18:25:00,116.82,117.58,117.2,234.33,0,4.2683,1.4204,2.8444,0.41188,0.14059,0.55247,0.27335,-0.00247,0.27088,0.49829,0.1669,0.6652,0.827,0.842,0.831,0.79038,0.5549,1.02258,5.8654,2.8633,17.8,1096.7,13.8,821.4,1114.5,-1078.9,835.2,-807.6,1470.1
245,2019-01-11 18:30:00,117.2,117.61,117.41,234.51,0,4.2852,2.7869,3.5361,0.41493,0.3025,0.71743,0.27605,0.08457,0.36063,0.50238,0.32519,0.82757,0.826,0.93,0.867,0.73519,0.43771,0.90481,4.9562,2.7664,17.8,1096.7,13.9,821.4,1114.5,-1078.9,835.3,-807.5,1470.2
246,2019-01-11 18:35:00,117.38,117.96,117.67,234.81,0,4.2826,2.7821,3.5323,0.41465,0.30594,0.72059,0.27748,0.08609,0.36357,0.50289,0.32869,0.83159,0.825,0.931,0.867,0.67484,0.36281,0.81074,4.5252,2.3947,17.9,1096.7,13.9,821.4,1114.6,-1078.8,835.3,-807.5,1470.2
247,2019-01-11 18:40:00,117.37,117.45,117.41,234.78,0,4.2994,6.8132,5.5563,0.41711,0.73119,1.14829,0.27793,0.29071,0.56864,0.50507,0.79521,1.30028,0.826,0.919,0.883,0.63993,0.31861,0.75155,4.2756,2.1358,18,1096.7,13.9,821.4,1114.7,-1078.7,835.3,-807.5,1470.3
248,2019-01-11 18:45:00,117,117.79,117.4,234.54,0,5.4081,2.7772,4.0926,0.5406,0.30368,0.84428,0.32423,0.08465,0.40888,0.63298,0.32617,0.95915,0.854,0.931,0.88,0.6777,0.33524,0.79043,4.5147,2.2281,18,1096.7,14,821.4,1114.7,-1078.7,835.4,-807.4,1470.4
249,2019-01-11 18:50:00,116.93,117.54,117.23,234.43,0,5.3427,2.7806,4.0617,0.53131,0.3047,0.83601,0.32313,0.08338,0.40651,0.62441,0.32681,0.95122,0.851,0.932,0.879,0.71887,0.35209,0.83364,4.8806,2.2272,18.1,1096.7,14,821.4,1114.8,-1078.6,835.4,-807.4,1470.5
250,2019-01-11 18:55:00,116.95,117.71,117.33,234.56,0,5.3149,1.4219,3.3684,0.52792,0.14122,0.66914,0.32249,-0.00209,0.3204,0.62123,0.16748,0.78871,0.85,0.843,0.848,0.73762,0.35669,0.85491,5.232,2.0604,18.2,1096.7,14,821.4,1114.9,-1078.5,835.4,-807.4,1470.5
251,2019-01-11 19:00:00,117.28,117.88,117.58,234.9,0,5.2526,2.8092,4.0309,0.52314,0.30782,0.83096,0.32032,0.0845,0.40482,0.61605,0.33113,0.94717,0.849,0.93,0.877,0.77357,0.37401,0.89242,5.3343,2.2766,18.2,1096.7,14.1,821.4,1114.9,-1078.5,835.5,-807.3,1470.6
252,2019-01-11 19:05:00,117.42,117.89,117.66,235.29,0,5.2486,2.8022,4.0254,0.52266,0.30672,0.82938,0.32178,0.08498,0.40676,0.61634,0.32997,0.94631,0.848,0.93,0.876,0.76998,0.37388,0.88926,5.2959,2.282,18.3,1096.7,14.1,821.4,1115,-1078.4,835.5,-807.3,1470.7
253,2019-01-11 19:10:00,116.86,117.61,117.23,234.6,0,4.2151,1.427,2.8211,0.40689,0.14153,0.54842,0.27029,-0.00207,0.26822,0.49244,0.16798,0.66042,0.826,0.843,0.83,0.76399,0.37388,0.88123,5.0607,2.4495,18.4,1096.7,14.1,821.4,1115.1,-1078.3,835.5,-807.3,1470.8
254,2019-01-11 19:15:00,116.69,117.24,116.96,233.68,0,4.264,2.7907,3.5274,0.41117,0.30397,0.71514,0.27278,0.08132,0.3541,0.49736,0.32667,0.82403,0.827,0.931,0.868,0.70302,0.34572,0.81755,4.7152,2.2537,18.4,1096.7,14.1,821.4,1115.1,-1078.3,835.5,-807.3,1470.8
255,2019-01-11 19:20:00,116.82,117.36,117.09,234.17,0,4.2678,2.774,3.5209,0.41186,0.30255,0.71441,0.2736,0.08258,0.35618,0.49833,0.32485,0.82318,0.826,0.931,0.868,0.66492,0.32882,0.77699,4.386,2.2486,18.5,1096.7,14.2,821.4,1115.2,-1078.2,835.6,-807.2,1470.9
256,2019-01-11 19:25:00,116.97,117.63,117.3,234.77,0,4.2678,1.4625,2.8652,0.41133,0.14402,0.55535,0.27502,-0.00265,0.27237,0.49864,0.17096,0.66961,0.825,0.842,0.829,0.64063,0.3171,0.75212,4.2645,2.1595,18.5,1096.7,14.2,821.4,1115.2,-1078.2,835.6,-807.2,1470.9
257,2019-01-11 19:30:00,117.26,117.57,117.42,234.73,0,4.2817,2.7795,3.5306,0.41419,0.30466,0.71885,0.27704,0.08373,0.36077,0.50216,0.32708,0.82924,0.825,0.931,0.867,0.64981,0.32331,0.76093,4.2688,2.2278,18.6,1096.7,14.2,821.4,1115.3,-1078.1,835.6,-807.2,1471
258,2019-01-11 19:35:00,116.96,117.34,117.15,234.12,0,4.27,2.7791,3.5245,0.41202,0.3026,0.71462,0.2749,0.08232,0.35722,0.49918,0.32478,0.82397,0.825,0.932,0.867,0.65037,0.32379,0.76179,4.2704,2.2298,18.6,1096.7,14.3,821.4,1115.3,-1078.1,835.7,-807.1,1471.1
259,2019-01-11 19:40:00,117.21,117.77,117.49,234.6,0,5.7568,1.4265,3.5917,0.45581,0.14225,0.59805,0.49272,-0.00185,0.49087,0.67466,0.16839,0.84305,0.676,0.845,0.709,0.64233,0.33334,0.76324,4.3703,2.1397,18.7,1096.7,14.3,821.4,1115.4,-1078,835.7,-807.1,1471.1
260,2019-01-11 19:45:00,116.9,117.3,117.1,234.14,0,5.5572,2.7809,4.1691,0.47311,0.30301,0.77612,0.44061,0.08188,0.52249,0.64973,0.32489,0.97463,0.728,0.933,0.796,0.71846,0.4192,0.87512,4.8222,2.6478,18.7,1096.7,14.3,821.4,1115.4,-1078,835.7,-807.1,1471.2
261,2019-01-11 19:50:00,116.88,117.51,117.2,234.23,0,5.6765,2.8004,4.2384,0.49409,0.30595,0.80005,0.43768,0.08265,0.52033,0.66315,0.32859,0.99174,0.745,0.931,0.807,0.73997,0.47371,0.92569,5.2574,2.6503,18.8,1096.7,14.4,821.4,1115.5,-1077.9,835.8,-807,1471.3
262,2019-01-11 19:55:00,117.14,117.77,117.46,234.74,0,5.7313,1.424,3.5777,0.49948,0.14125,0.64073,0.44324,-0.00168,0.44156,0.67087,0.16732,0.83819,0.745,0.844,0.764,0.78783,0.52556,0.99175,5.6325,2.8344,18.9,1096.7,14.4,821.4,1115.6,-1077.8,835.8,-807,1471.4
263,2019-01-11 20:00:00,117.22,117.98,117.6,234.91,0,6.9053,2.7839,4.8446,0.63589,0.30573,0.94162,0.49498,0.08654,0.58152,0.80803,0.32876,1.13679,0.787,0.93,0.828,0.74011,0.49368,0.93685,5.7499,2.239,18.9,1096.7,14.5,821.4,1115.6,-1077.8,835.9,-806.9,1471.5
264,2019-01-11 20:05:00,117.21,117.84,117.53,234.74,0,6.7861,2.7833,4.7847,0.62175,0.3049,0.92665,0.49293,0.08508,0.57801,0.79565,0.3277,1.12335,0.781,0.93,0.825,0.82941,0.53179,1.02972,6.1648,2.6067,19,1096.7,14.5,821.4,1115.7,-1077.7,835.9,-806.9,1471.6
265,2019-01-11 20:10:00,116.93,117.6,117.27,234.24,0,6.732,1.4223,4.0772,0.6146,0.1404,0.755,0.48901,-0.00264,0.48638,0.78758,0.16667,0.95425,0.78,0.842,0.791,0.8488,0.53759,1.05053,6.5221,2.434,19.1,1096.7,14.5,821.4,1115.8,-1077.6,835.9,-806.9,1471.6
266,2019-01-11 20:15:00,116.48,117.39,116.93,233.97,0,8.1518,2.7771,5.4645,0.66936,0.30432,0.97367,0.67114,0.08344,0.75458,0.95008,0.32661,1.27669,0.705,0.932,0.763,0.90427,0.58629,1.12225,6.9694,2.6166,19.1,1096.7,14.6,821.4,1115.8,-1077.6,836,-806.8,1471.7
267,2019-01-11 20:20:00,116.94,117.67,117.3,234.34,0,8.0798,2.5709,5.3254,0.67757,0.27887,0.95644,0.65587,0.08025,0.73612,0.9452,0.30229,1.24749,0.717,0.923,0.767,0.87901,0.61946,1.12422,7.3847,2.2306,19.2,1096.7,14.7,821.4,1115.9,-1077.5,836.1,-806.7,1471.8
268,2019-01-11 20:25:00,116.38,117.25,116.81,233.57,0,7.0401,2.7849,4.9125,0.55734,0.30252,0.85986,0.59501,0.08208,0.67709,0.81819,0.32458,1.14277,0.681,0.932,0.752,0.8795,0.66501,1.15617,7.7492,2.1394,19.3,1096.7,14.7,821.4,1116,-1077.4,836.1,-806.7,1471.9
269,2019-01-11 20:30:00,116.79,117.53,117.16,234.09,0,7.0665,2.7814,4.924,0.55943,0.30474,0.86417,0.6023,0.08388,0.68618,0.82489,0.32714,1.15203,0.678,0.932,0.75,0.8771,0.68812,1.16732,7.6596,2.3147,19.4,1096.7,14.8,821.4,1116.1,-1077.3,836.2,-806.6,1472
270,2019-01-11 20:35:00,116.72,117.46,117.09,233.45,0,7.0442,1.4268,4.2355,0.55793,0.14103,0.69895,0.59981,-0.00315,0.59666,0.82208,0.16727,0.98935,0.679,0.843,0.706,0.82743,0.66486,1.11713,7.318,2.2235,19.4,1096.7,14.8,821.4,1116.1,-1077.3,836.2,-806.6,1472.1
271,2019-01-11 20:40:00,116.75,117.42,117.09,233.77,0,7.1071,2.7955,4.9513,0.5636,0.30582,0.86942,0.60527,0.07764,0.68292,0.82986,0.32758,1.15743,0.679,0.934,0.751,0.79661,0.64924,1.08483,7.0552,2.2241,19.5,1096.7,14.9,821.4,1116.2,-1077.2,836.3,-806.5,1472.2
272,2019-01-11 20:45:00,116.82,117.38,117.1,233.94,0,7.1134,2.7876,4.9505,0.56391,0.3043,0.86821,0.60568,0.08258,0.68826,0.83036,0.32641,1.15677,0.679,0.932,0.751,0.79794,0.65016,1.08669,7.0707,2.2259,19.6,1096.7,14.9,821.4,1116.3,-1077.1,836.3,-806.5,1472.3
273,2019-01-11 20:50:00,116.61,117.54,117.07,234.13,0,7.0877,1.4248,4.2563,0.56102,0.14108,0.7021,0.60254,-0.00234,0.60021,0.82615,0.16743,0.99358,0.679,0.843,0.707,0.7792,0.64018,1.06885,7.0897,2.0645,19.6,1096.7,15,821.4,1116.3,-1077.1,836.4,-806.4,1472.4
274,2019-01-11 20:55:00,116.85,117.42,117.13,234.08,0,7.1077,2.7777,4.9427,0.56341,0.3033,0.86671,0.6066,0.08324,0.68984,0.83072,0.32571,1.15642,0.678,0.931,0.749,0.83042,0.66684,1.12314,7.0994,2.5185,19.7,1096.7,15,821.4,1116.4,-1077,836.4,-806.4,1472.5
275,2019-01-11 21:00:00,116.68,117.23,116.96,233.82,0,7.0877,2.7798,4.9337,0.56154,0.30336,0.8649,0.60296,0.08117,0.68414,0.82672,0.32515,1.15187,0.679,0.933,0.751,0.83044,0.66688,1.12326,7.1007,2.5174,19.8,1096.7,15.1,821.4,1116.5,-1076.9,836.5,-806.3,1472.6
276,2019-01-11 21:05:00,116.37,117.19,116.78,233.24,0,7.0071,1.4314,4.2193,0.5542,0.14177,0.69596,0.59534,-0.00309,0.59225,0.81622,0.16808,0.9843,0.679,0.843,0.707,0.81825,0.66064,1.11137,7.0921,2.4227,19.8,1096.7,15.2,821.4,1116.5,-1076.9,836.6,-806.2,1472.7
